,time,a_x,a_y,a_z,v_roll,v_pitch,v_yaw
1937,15.046761690422604,-415.0,-2665526.0,-440.0,-405.0,392565.0,-363.0
1938,15.054013503375844,361.0,-2664803.0,382.0,316.0,386843.0,283.0
1939,15.061265316329083,124.0,-2665023.0,131.0,-120.0,380133.0,-107.0
1940,15.06851712928232,226.0,-2664929.0,239.0,181.0,374053.0,162.0
1941,15.075768942235559,-373.0,-2665486.0,-395.0,-315.0,367292.0,-282.0
1942,15.083020755188796,171.0,-2664979.0,181.0,37.0,361256.0,33.0
1943,15.090272568142035,86.0,-2665059.0,91.0,-53.0,354841.0,-47.0
1944,15.097524381095273,-181.0,-2665308.0,-192.0,34.0,348579.0,30.0
1945,15.104776194048512,-310.0,-2665428.0,-328.0,16.0,342226.0,14.0
1946,15.11202800700175,328.0,-2664833.0,348.0,352.0,336175.0,315.0
1947,15.119279819954988,-189.0,-2665315.0,-200.0,161.0,329675.0,144.0
1948,15.126531632908227,-146.0,-2665275.0,-155.0,-343.0,322907.0,-307.0
1949,15.133783445861464,405.0,-2664762.0,429.0,-314.0,316595.0,-281.0
1950,15.141035258814703,220.0,-2664934.0,233.0,-190.0,310363.0,-171.0
1951,15.14828707176794,85.0,-2665060.0,90.0,347.0,304485.0,311.0
1952,15.15553888472118,202.0,-2664950.0,214.0,-99.0,297766.0,-89.0
1953,15.162790697674419,320.0,-2664841.0,339.0,-387.0,291184.0,-347.0
1954,15.170042510627656,-350.0,-2665464.0,-370.0,-80.0,285108.0,-72.0
1955,15.177294323580895,-4.0,-2665143.0,-5.0,269.0,279069.0,241.0
1956,15.184546136534133,145.0,-2665003.0,154.0,-319.0,272230.0,-286.0
1957,15.191797949487372,189.0,-2664963.0,200.0,313.0,266432.0,280.0
1958,15.199049762440609,-392.0,-2665504.0,-415.0,-193.0,259663.0,-173.0
1959,15.206301575393848,409.0,-2664759.0,432.0,134.0,253605.0,120.0
1960,15.213553388347087,191.0,-2664961.0,202.0,380.0,247477.0,340.0
1961,15.220805201300324,-332.0,-2665448.0,-351.0,245.0,241025.0,220.0
1962,15.228057014253563,252.0,-2664904.0,267.0,-461.0,234085.0,-413.0
1963,15.2353088272068,248.0,-2664908.0,263.0,-352.0,227841.0,-315.0
1964,15.24256064016004,-235.0,-2665358.0,-249.0,291.0,222052.0,260.0
1965,15.249812453113277,-283.0,-2665402.0,-299.0,-212.0,215286.0,-190.0
1966,15.257064266066516,-226.0,-2665350.0,-239.0,240.0,209334.0,215.0
1967,15.264316079019755,-103.0,-2665236.0,-110.0,90.0,202869.0,81.0
1968,15.271567891972992,-383.0,-2665495.0,-405.0,-262.0,196231.0,-235.0
1969,15.278819704926232,25.0,-2665116.0,26.0,-370.0,189802.0,-331.0
1970,15.286071517879469,76.0,-2665068.0,80.0,336.0,184067.0,301.0
1971,15.293323330832708,295.0,-2664864.0,312.0,-94.0,177363.0,-84.0
1972,15.300575143785945,-101.0,-2665233.0,-106.0,56.0,171154.0,50.0
1973,15.307826956739184,373.0,-2664792.0,395.0,307.0,165031.0,275.0
1974,15.315078769692423,92.0,-2665053.0,97.0,-140.0,158312.0,-125.0
1975,15.32233058264566,-159.0,-2665288.0,-169.0,-399.0,151754.0,-357.0
1976,15.3295823955989,146.0,-2665003.0,154.0,-199.0,145586.0,-178.0
1977,15.336834208552137,-337.0,-2665453.0,-356.0,-442.0,139042.0,-396.0
1978,15.344086021505376,382.0,-2664784.0,404.0,341.0,133374.0,306.0
1979,15.351337834458613,-251.0,-2665373.0,-266.0,-123.0,126639.0,-110.0
1980,15.358589647411852,-293.0,-2665412.0,-310.0,410.0,120758.0,368.0
1981,15.365841460365091,40.0,-2665101.0,43.0,393.0,114406.0,352.0
1982,15.373093273318329,-29.0,-2665166.0,-30.0,415.0,108088.0,372.0
1983,15.380345086271568,243.0,-2664913.0,257.0,-195.0,101229.0,-175.0
1984,15.387596899224805,140.0,-2665009.0,148.0,-39.0,95025.0,-35.0
1985,15.394848712178044,-371.0,-2665484.0,-392.0,-100.0,88636.0,-90.0
1986,15.402100525131281,-404.0,-2665515.0,-427.0,197.0,82552.0,176.0
1987,15.40935233808452,257.0,-2664899.0,272.0,4.0,76050.0,3.0
1988,15.41660415103776,325.0,-2664836.0,344.0,-157.0,69575.0,-141.0
1989,15.423855963990997,49.0,-2665093.0,52.0,411.0,63723.0,368.0
1990,15.431107776944236,350.0,-2664813.0,370.0,321.0,57309.0,287.0
1991,15.438359589897473,253.0,-2664903.0,268.0,-119.0,50596.0,-107.0
1992,15.445611402850712,-282.0,-2665401.0,-298.0,-135.0,44245.0,-121.0
1993,15.45286321580395,229.0,-2664926.0,242.0,274.0,38258.0,246.0
1994,15.460115028757189,170.0,-2664980.0,180.0,215.0,31870.0,193.0
1995,15.467366841710428,18.0,-2665122.0,19.0,133.0,25463.0,119.0
1996,15.474618654663665,249.0,-2664907.0,263.0,-409.0,18662.0,-366.0
1997,15.481870467616904,7.0,-2665132.0,7.0,269.0,12904.0,241.0
1998,15.489122280570141,301.0,-2664858.0,319.0,-327.0,6058.0,-293.0
1999,15.49637409352338,284.0,-2664875.0,300.0,373.0,318.0,334.0
2000,15.503625906476618,-258.0,-240.0,909983.0,24.0,21.0,22.0
2001,15.510877719429857,129.0,119.0,910393.0,-171.0,-146.0,5397.0
2002,15.518129532383096,102.0,95.0,910365.0,200.0,171.0,11282.0
2003,15.525381345336333,-207.0,-193.0,910037.0,-195.0,-166.0,16478.0
2004,15.532633158289572,-121.0,-112.0,910128.0,-37.0,-31.0,22171.0
2005,15.53988497124281,-298.0,-277.0,909941.0,-27.0,-23.0,27731.0
2006,15.547136784196049,205.0,190.0,910474.0,391.0,334.0,33658.0
2007,15.554388597149286,415.0,385.0,910696.0,81.0,69.0,38931.0
2008,15.561640410102525,147.0,137.0,910413.0,127.0,108.0,44523.0
2009,15.568892223055764,-181.0,-168.0,910065.0,76.0,65.0,50029.0
2010,15.576144036009001,427.0,397.0,910709.0,-433.0,-369.0,55123.0
2011,15.58339584896224,-144.0,-134.0,910104.0,132.0,112.0,61181.0
2012,15.590647661915478,409.0,380.0,910690.0,460.0,392.0,67027.0
2013,15.597899474868717,-403.0,-374.0,909830.0,185.0,158.0,72332.0
2014,15.605151287821956,-154.0,-143.0,910094.0,224.0,191.0,77918.0
2015,15.612403100775193,-26.0,-24.0,910229.0,276.0,235.0,83516.0
2016,15.619654913728432,-290.0,-270.0,909949.0,79.0,67.0,88890.0
2017,15.62690672668167,299.0,278.0,910574.0,231.0,197.0,94578.0
2018,15.634158539634909,-23.0,-21.0,910232.0,-313.0,-266.0,99641.0
2019,15.641410352588146,-260.0,-242.0,909981.0,-375.0,-319.0,105137.0
2020,15.648662165541385,390.0,363.0,910670.0,97.0,83.0,111112.0
2021,15.655913978494624,-399.0,-371.0,909834.0,293.0,250.0,116838.0
2022,15.663165791447861,23.0,22.0,910282.0,205.0,175.0,122311.0
2023,15.6704176044011,10.0,10.0,910268.0,-98.0,-83.0,127590.0
2024,15.677669417354338,-244.0,-227.0,909998.0,-214.0,-183.0,133037.0
2025,15.684921230307577,87.0,81.0,910349.0,-373.0,-318.0,138445.0
2026,15.692173043260814,-152.0,-141.0,910096.0,358.0,305.0,144653.0
2027,15.699424856214053,-73.0,-68.0,910179.0,28.0,24.0,149908.0
2028,15.706676669167292,-60.0,-56.0,910193.0,-4.0,-4.0,155430.0
2029,15.71392848212053,421.0,391.0,910702.0,-59.0,-50.0,160932.0
2030,15.721180295073768,248.0,231.0,910520.0,-85.0,-72.0,166460.0
2031,15.728432108027006,322.0,300.0,910599.0,109.0,93.0,172186.0
2032,15.735683920980245,35.0,32.0,910294.0,342.0,292.0,177946.0
2033,15.742935733933482,-124.0,-115.0,910125.0,-335.0,-285.0,182890.0
2034,15.750187546886721,-224.0,-208.0,910019.0,436.0,372.0,189132.0
2035,15.75743935983996,-41.0,-38.0,910212.0,326.0,278.0,194585.0
2036,15.764691172793198,-332.0,-308.0,909905.0,390.0,332.0,200193.0
2037,15.771942985746437,-365.0,-339.0,909870.0,232.0,197.0,205603.0
2038,15.779194798699674,394.0,366.0,910675.0,85.0,73.0,211023.0
2039,15.786446611652913,219.0,203.0,910489.0,32.0,27.0,216527.0
2040,15.79369842460615,401.0,372.0,910681.0,232.0,198.0,222257.0
2041,15.80095023755939,-214.0,-199.0,910030.0,-306.0,-261.0,227325.0
2042,15.808202050512628,137.0,127.0,910402.0,-447.0,-381.0,232750.0
2043,15.815453863465866,189.0,176.0,910458.0,-153.0,-130.0,238565.0
2044,15.822705676419105,-295.0,-274.0,909944.0,337.0,287.0,244555.0
2045,15.829957489372342,241.0,224.0,910512.0,65.0,55.0,249863.0
2046,15.837209302325581,-361.0,-336.0,909874.0,213.0,181.0,255547.0
2047,15.844461115278818,50.0,46.0,910310.0,421.0,359.0,261285.0
2048,15.851712928232057,338.0,314.0,910615.0,443.0,377.0,266856.0
2049,15.858964741185297,22.0,20.0,910281.0,446.0,380.0,272410.0
2050,15.866216554138534,53.0,49.0,910313.0,137.0,117.0,277684.0
2051,15.873468367091773,-382.0,-355.0,909852.0,-178.0,-152.0,282952.0
2052,15.88072018004501,195.0,181.0,910463.0,225.0,192.0,288865.0
2053,15.88797199299825,-177.0,-164.0,910069.0,344.0,293.0,294523.0
2054,15.895223805951487,338.0,315.0,910615.0,77.0,66.0,299835.0
2055,15.902475618904726,-380.0,-353.0,909855.0,-375.0,-319.0,304981.0
2056,15.909727431857965,-144.0,-134.0,910104.0,-124.0,-105.0,310757.0
2057,15.916979244811202,-382.0,-355.0,909852.0,-454.0,-387.0,316012.0
2058,15.924231057764441,-63.0,-59.0,910189.0,-80.0,-68.0,321899.0
2059,15.931482870717678,-367.0,-341.0,909868.0,218.0,186.0,327717.0
2060,15.938734683670917,-287.0,-267.0,909953.0,-381.0,-325.0,332731.0
2061,15.945986496624155,37.0,34.0,910296.0,-38.0,-32.0,338590.0
2062,15.953238309577394,-363.0,-338.0,909872.0,176.0,150.0,344334.0
2063,15.960490122530633,340.0,316.0,910618.0,207.0,177.0,349913.0
2064,15.96774193548387,-309.0,-287.0,909930.0,-125.0,-106.0,355166.0
2065,15.97499374843711,-116.0,-107.0,910134.0,-279.0,-238.0,360579.0
2066,15.982245561390346,48.0,45.0,910308.0,232.0,198.0,366589.0
2067,15.989497374343586,303.0,282.0,910578.0,-377.0,-321.0,371594.0
2068,15.996749187296823,200.0,185.0,910468.0,-25.0,-21.0,377460.0
2069,16.004001000250064,-97.0,-90.0,910154.0,413.0,352.0,383405.0
2070,16.0112528132033,178.0,165.0,910446.0,112.0,95.0,388686.0
2071,16.01850462615654,-128.0,-119.0,910121.0,-290.0,-247.0,393876.0
2072,16.025756439109777,-379.0,-352.0,909856.0,-81.0,-69.0,399615.0
2073,16.033008252063013,25.0,24.0,910284.0,-149.0,-127.0,405105.0
2074,16.040260065016255,69.0,64.0,910330.0,387.0,330.0,411138.0
2075,16.04751187796949,255.0,237.0,910527.0,-450.0,-384.0,415938.0
2076,16.05476369092273,288.0,268.0,910562.0,441.0,376.0,422288.0
2077,16.06201550387597,-118.0,-110.0,910131.0,-237.0,-202.0,427231.0
2078,16.069267316829205,-104.0,-97.0,910146.0,-441.0,-376.0,432599.0
2079,16.076519129782447,6.0,5.0,910264.0,234.0,199.0,438756.0
2080,16.083770942735683,-282.0,-262.0,909957.0,96.0,82.0,444184.0
2081,16.091022755688922,-126.0,-117.0,910123.0,329.0,281.0,449944.0
2082,16.09827456864216,-162.0,-150.0,910085.0,349.0,297.0,455513.0
2083,16.105526381595396,-390.0,-363.0,909843.0,-267.0,-227.0,460512.0
2084,16.11277819454864,-362.0,-336.0,909873.0,459.0,391.0,466714.0
2085,16.120030007501875,-43.0,-39.0,910211.0,-383.0,-326.0,471510.0
2086,16.127281820455114,-109.0,-101.0,910141.0,384.0,328.0,477750.0
2087,16.134533633408353,66.0,62.0,910327.0,239.0,203.0,483170.0
2088,16.141785446361588,-183.0,-170.0,910062.0,83.0,71.0,488582.0
2089,16.14903725931483,-244.0,-226.0,909999.0,-395.0,-337.0,493704.0
2090,16.156289072268066,-365.0,-339.0,909870.0,-282.0,-241.0,499356.0
2091,16.163540885221305,-55.0,-51.0,910198.0,190.0,162.0,505332.0
2092,16.170792698174544,-5.0,-5.0,910251.0,-304.0,-259.0,510440.0
2093,16.17804451112778,104.0,97.0,910367.0,-396.0,-337.0,515909.0
2094,16.18529632408102,-173.0,-161.0,910073.0,302.0,257.0,522086.0
2095,16.192548137034258,-145.0,-134.0,910103.0,115.0,98.0,527470.0
2096,16.199799949987497,87.0,81.0,910349.0,-199.0,-170.0,532738.0
2097,16.207051762940736,-95.0,-89.0,910155.0,-411.0,-350.0,538100.0
2098,16.21430357589397,281.0,261.0,910555.0,49.0,42.0,544064.0
2099,16.22155538884721,46.0,43.0,910306.0,245.0,209.0,549791.0
2100,16.22880720180045,360.0,335.0,910638.0,-227.0,-194.0,554918.0
2101,16.236059014753685,36.0,34.0,910296.0,-276.0,-236.0,560425.0
2102,16.243310827706928,-352.0,-327.0,909884.0,-447.0,-381.0,565823.0
2103,16.250562640660164,-32.0,-30.0,910223.0,-79.0,-67.0,571704.0
2104,16.257814453613403,-241.0,-224.0,910001.0,171.0,145.0,577480.0
2105,16.26506626656664,-51.0,-47.0,910202.0,-439.0,-374.0,582485.0
2106,16.272318079519877,-338.0,-314.0,909899.0,-86.0,-73.0,588352.0
2107,16.27956989247312,-102.0,-94.0,910149.0,-49.0,-42.0,593936.0
2108,16.286821705426355,156.0,145.0,910422.0,-155.0,-132.0,599393.0
2109,16.294073518379594,-302.0,-281.0,909937.0,45.0,38.0,605123.0
2110,16.301325331332833,-262.0,-243.0,909979.0,184.0,157.0,610799.0
2111,16.30857714428607,53.0,49.0,910313.0,-76.0,-64.0,616117.0
2112,16.31582895723931,342.0,318.0,910620.0,-263.0,-224.0,621501.0
2113,16.323080770192547,-350.0,-325.0,909886.0,-358.0,-305.0,626967.0
2114,16.330332583145786,232.0,216.0,910503.0,369.0,315.0,633170.0
2115,16.337584396099025,137.0,127.0,910402.0,264.0,225.0,638628.0
2116,16.34483620905226,-362.0,-336.0,909874.0,-384.0,-328.0,643597.0
2117,16.352088022005503,-392.0,-365.0,909841.0,225.0,192.0,649695.0
2118,16.35933983495874,-157.0,-146.0,910090.0,384.0,327.0,655388.0
2119,16.366591647911978,287.0,266.0,910561.0,-119.0,-102.0,660488.0
2120,16.373843460865217,246.0,228.0,910517.0,413.0,352.0,666517.0
2121,16.381095273818453,-335.0,-311.0,909902.0,270.0,230.0,671940.0
2122,16.38834708677169,294.0,273.0,910568.0,-74.0,-63.0,677182.0
2123,16.39559889972493,-415.0,-385.0,909817.0,-419.0,-357.0,682424.0
2124,16.40285071267817,-230.0,-214.0,910013.0,102.0,87.0,688443.0
2125,16.41010252563141,-274.0,-254.0,909967.0,262.0,223.0,694138.0
2126,16.417354338584644,-289.0,-269.0,909950.0,105.0,89.0,699548.0
2127,16.424606151537883,298.0,277.0,910573.0,-52.0,-44.0,704958.0
2128,16.431857964491122,-247.0,-229.0,909995.0,408.0,347.0,710922.0
2129,16.439109777444358,-314.0,-292.0,909923.0,-281.0,-240.0,715855.0
2130,16.4463615903976,-42.0,-39.0,910211.0,-240.0,-205.0,721443.0
2131,16.453613403350836,250.0,232.0,910522.0,-412.0,-351.0,726840.0
2132,16.460865216304075,198.0,184.0,910467.0,15.0,13.0,732776.0
2133,16.468117029257314,123.0,115.0,910388.0,282.0,240.0,738565.0
2134,16.47536884221055,-412.0,-383.0,909820.0,-441.0,-376.0,743468.0
2135,16.482620655163792,-102.0,-95.0,910149.0,264.0,225.0,749652.0
2136,16.489872468117028,-173.0,-161.0,910073.0,354.0,301.0,755284.0
2137,16.497124281070267,280.0,260.0,910554.0,228.0,194.0,760722.0
2138,16.504376094023506,-151.0,-140.0,910096.0,-246.0,-209.0,765848.0
2139,16.51162790697674,-185.0,-172.0,910061.0,185.0,158.0,771786.0
2140,16.518879719929984,181.0,169.0,910449.0,265.0,226.0,777409.0
2141,16.52613153288322,163.0,151.0,910430.0,-14.0,-12.0,782709.0
2142,16.53338334583646,-330.0,-307.0,909907.0,14.0,12.0,788286.0
2143,16.540635158789698,-418.0,-389.0,909814.0,-380.0,-324.0,793484.0
2144,16.547886971742933,123.0,114.0,910388.0,-244.0,-208.0,799157.0
2145,16.555138784696176,-50.0,-46.0,910204.0,-174.0,-148.0,804771.0
2146,16.56239059764941,329.0,306.0,910606.0,115.0,98.0,810582.0
2147,16.56964241060265,388.0,360.0,910667.0,126.0,108.0,816143.0
2148,16.57689422355589,274.0,255.0,910547.0,-372.0,-317.0,821247.0
2149,16.584146036509125,-291.0,-271.0,909948.0,89.0,76.0,827212.0
2150,16.591397849462364,-369.0,-343.0,909866.0,-261.0,-222.0,832449.0
2151,16.598649662415603,361.0,335.0,910639.0,443.0,377.0,838632.0
2152,16.605901475368842,-356.0,-330.0,909880.0,158.0,134.0,843927.0
2153,16.61315328832208,-122.0,-114.0,910127.0,-124.0,-106.0,849225.0
2154,16.620405101275317,221.0,205.0,910491.0,162.0,138.0,855034.0
2155,16.627656914228556,-134.0,-125.0,910114.0,107.0,91.0,860536.0
2156,16.634908727181795,167.0,155.0,910434.0,188.0,160.0,866160.0
2157,16.64216054013503,82.0,76.0,910344.0,-329.0,-280.0,871247.0
2158,16.649412353088273,228.0,212.0,910499.0,155.0,132.0,877233.0
2159,16.65666416604151,281.0,261.0,910554.0,226.0,193.0,882848.0
2160,16.663915978994748,-141.0,-131.0,910107.0,-309.0,-263.0,887918.0
2161,16.671167791947987,-295.0,-275.0,909944.0,-223.0,-190.0,893546.0
2162,16.678419604901222,-129.0,-120.0,910120.0,213.0,181.0,899489.0
2163,16.685671417854465,49.0,45.0,910309.0,381.0,324.0,905191.0
2164,16.6929232308077,-57.0,-53.0,910196.0,-426.0,-363.0,910018.0
2165,16.70017504376094,-351.0,-326.0,909885.0,-30.0,-26.0,915924.0
2166,16.70742685671418,-79.0,-74.0,910172.0,305.0,260.0,921777.0
2167,16.714678669667414,289.0,269.0,910563.0,-288.0,-246.0,926795.0
2168,16.721930482620657,-169.0,-157.0,910077.0,-195.0,-166.0,932430.0
2169,16.729182295573892,294.0,273.0,910568.0,-307.0,-262.0,937881.0
2170,16.73643410852713,-13.0,-12.0,910243.0,-99.0,-84.0,943619.0
2171,16.74368592148037,15.0,14.0,910273.0,263.0,224.0,949495.0
2172,16.750937734433606,-153.0,-142.0,910095.0,336.0,286.0,955112.0
2173,16.75818954738685,160.0,148.0,910426.0,385.0,328.0,960707.0
2174,16.765441360340084,171.0,159.0,910438.0,290.0,247.0,966173.0
2175,16.772693173293323,-58.0,-54.0,910195.0,-117.0,-100.0,971359.0
2176,16.779944986246562,404.0,376.0,910685.0,-247.0,-210.0,976794.0
2177,16.787196799199798,329.0,306.0,910606.0,22.0,19.0,982586.0
2178,16.79444861215304,58.0,54.0,910319.0,353.0,301.0,988435.0
2179,16.801700425106276,317.0,294.0,910593.0,-80.0,-68.0,993596.0
2180,16.808952238059515,-119.0,-110.0,910131.0,-242.0,-206.0,999002.0
2181,16.816204051012754,74.0,69.0,910336.0,330.0,281.0,1005068.0
2182,16.82345586396599,-316.0,-293.0,909922.0,-367.0,-313.0,1009993.0
2183,16.83070767691923,165.0,154.0,910432.0,398.0,339.0,1016231.0
2184,16.837959489872468,63.0,58.0,910324.0,462.0,394.0,1021839.0
2185,16.845211302825707,-17.0,-16.0,910239.0,-228.0,-194.0,1026772.0
2186,16.852463115778946,-26.0,-24.0,910229.0,-98.0,-83.0,1032439.0
2187,16.85971492873218,-321.0,-299.0,909916.0,184.0,156.0,1038244.0
2188,16.86696674168542,36.0,34.0,910296.0,-171.0,-145.0,1043477.0
2189,16.87421855463866,183.0,170.0,910451.0,-404.0,-345.0,1048818.0
2190,16.881470367591895,96.0,89.0,910358.0,20.0,17.0,1054751.0
2191,16.888722180545138,-85.0,-79.0,910166.0,58.0,50.0,1060336.0
2192,16.895973993498373,112.0,104.0,910375.0,-3.0,-2.0,1065832.0
2193,16.903225806451612,97.0,90.0,910360.0,28.0,24.0,1071411.0
2194,16.91047761940485,-38.0,-35.0,910216.0,425.0,362.0,1077318.0
2195,16.917729432358087,-342.0,-318.0,909895.0,100.0,85.0,1082578.0
2196,16.92498124531133,364.0,338.0,910642.0,-408.0,-348.0,1087674.0
2197,16.932233058264565,-372.0,-345.0,909863.0,-266.0,-227.0,1093352.0
2198,16.939484871217804,331.0,308.0,910608.0,-345.0,-294.0,1098833.0
2199,16.946736684171043,-51.0,-48.0,910202.0,229.0,195.0,1104899.0
2200,16.95398849712428,-318.0,-295.0,909920.0,-434.0,-370.0,1109855.0
2201,16.96124031007752,188.0,175.0,910456.0,-446.0,-380.0,1115395.0
2202,16.968492123030757,-243.0,-226.0,909999.0,326.0,278.0,1121639.0
2203,16.975743935983996,-24.0,-22.0,910231.0,-56.0,-47.0,1126848.0
2204,16.982995748937235,401.0,373.0,910682.0,-420.0,-358.0,1132073.0
2205,16.99024756189047,313.0,291.0,910588.0,-192.0,-163.0,1137828.0
2206,16.997499374843713,-125.0,-116.0,910124.0,127.0,108.0,1143666.0
2207,17.00475118779695,-240.0,-223.0,910002.0,-431.0,-367.0,1148716.0
2208,17.012003000750187,-328.0,-305.0,909909.0,342.0,292.0,1154961.0
2209,17.019254813703427,-378.0,-352.0,909856.0,461.0,393.0,1160619.0
2210,17.026506626656662,-178.0,-165.0,910068.0,-248.0,-211.0,1165534.0
2211,17.0337584396099,396.0,368.0,910677.0,-263.0,-224.0,1171072.0
2212,17.04101025256314,-136.0,-126.0,910113.0,341.0,290.0,1177165.0
2213,17.04826206551638,242.0,225.0,910514.0,54.0,46.0,1182459.0
2214,17.05551387846962,-185.0,-172.0,910061.0,-278.0,-237.0,1187713.0
2215,17.062765691422854,-352.0,-327.0,909884.0,-399.0,-340.0,1193155.0
2216,17.070017504376093,131.0,121.0,910396.0,-145.0,-124.0,1198934.0
2217,17.077269317329332,-220.0,-204.0,910024.0,151.0,129.0,1204751.0
2218,17.08452113028257,-295.0,-275.0,909944.0,-108.0,-92.0,1210069.0
2219,17.09177294323581,-319.0,-296.0,909919.0,-66.0,-56.0,1215658.0
2220,17.099024756189046,48.0,45.0,910308.0,-233.0,-198.0,1221060.0
2221,17.106276569142285,-280.0,-260.0,909960.0,-4.0,-4.0,1226816.0
2222,17.113528382095524,-425.0,-395.0,909806.0,-462.0,-394.0,1231957.0
2223,17.120780195048763,151.0,140.0,910417.0,389.0,332.0,1238272.0
2224,17.128032008002,-157.0,-146.0,910090.0,196.0,167.0,1243650.0
2225,17.135283820955237,-164.0,-152.0,910083.0,382.0,325.0,1249368.0
2226,17.142535633908476,148.0,138.0,910414.0,297.0,253.0,1254843.0
2227,17.149787446861716,-39.0,-36.0,910215.0,-176.0,-150.0,1259969.0
2228,17.157039259814955,128.0,119.0,910393.0,153.0,131.0,1265817.0
2229,17.16429107276819,428.0,397.0,910710.0,88.0,75.0,1271309.0
2230,17.17154288572143,-277.0,-257.0,909964.0,66.0,56.0,1276841.0
2231,17.17879469867467,336.0,312.0,910613.0,-67.0,-57.0,1282272.0
2232,17.186046511627907,-391.0,-363.0,909843.0,406.0,346.0,1288248.0
2233,17.193298324581146,-68.0,-64.0,910184.0,411.0,350.0,1293804.0
2234,17.200550137534382,78.0,72.0,910340.0,214.0,183.0,1299179.0
2235,17.20780195048762,309.0,287.0,910584.0,280.0,238.0,1304789.0
2236,17.21505376344086,-235.0,-218.0,910008.0,-139.0,-118.0,1309964.0
2237,17.2223055763941,28.0,26.0,910287.0,194.0,165.0,1315814.0
2238,17.229557389347335,347.0,323.0,910625.0,-359.0,-306.0,1320869.0
2239,17.236809202300574,84.0,78.0,910346.0,69.0,59.0,1326805.0
2240,17.244061015253813,27.0,25.0,910286.0,288.0,246.0,1332552.0
2241,17.251312828207052,-266.0,-247.0,909975.0,2.0,2.0,1337847.0
2242,17.25856464116029,426.0,396.0,910708.0,60.0,51.0,1343450.0
2243,17.265816454113526,-195.0,-181.0,910050.0,-229.0,-195.0,1348742.0
2244,17.273068267066765,131.0,122.0,910396.0,-251.0,-214.0,1354273.0
2245,17.280320080020005,222.0,207.0,910492.0,118.0,100.0,1360156.0
2246,17.287571892973244,-256.0,-238.0,909986.0,-157.0,-134.0,1365460.0
2247,17.294823705926483,286.0,266.0,910560.0,155.0,132.0,1371291.0
2248,17.302075518879718,-50.0,-46.0,910204.0,-248.0,-211.0,1376481.0
2249,17.309327331832957,-67.0,-63.0,910185.0,-51.0,-44.0,1382208.0
2250,17.316579144786196,409.0,380.0,910690.0,-328.0,-280.0,1387511.0
2251,17.323830957739435,-422.0,-392.0,909810.0,-168.0,-143.0,1393206.0
2252,17.33108277069267,158.0,147.0,910425.0,60.0,51.0,1398962.0
2253,17.33833458364591,416.0,386.0,910697.0,289.0,246.0,1404719.0
2254,17.34558639659915,-392.0,-364.0,909842.0,-77.0,-66.0,1409941.0
2255,17.352838209552388,2.0,1.0,910259.0,-47.0,-40.0,1415520.0
2256,17.360090022505627,42.0,39.0,910302.0,-35.0,-30.0,1421081.0
2257,17.367341835458863,360.0,335.0,910639.0,-191.0,-163.0,1426492.0
2258,17.3745936484121,-278.0,-258.0,909962.0,144.0,122.0,1432345.0
2259,17.38184546136534,-188.0,-175.0,910057.0,-453.0,-386.0,1437360.0
2260,17.38909727431858,132.0,123.0,910397.0,274.0,233.0,1443564.0
2261,17.39634908727182,35.0,33.0,910294.0,-333.0,-284.0,1448571.0
2262,17.403600900225054,-369.0,-343.0,909865.0,89.0,76.0,1454501.0
2263,17.410852713178294,-10.0,-9.0,910246.0,121.0,103.0,1460081.0
2264,17.418104526131533,-287.0,-267.0,909952.0,-244.0,-208.0,1465304.0
2265,17.42535633908477,-426.0,-396.0,909805.0,310.0,264.0,1471353.0
2266,17.432608152038007,-11.0,-11.0,910244.0,131.0,112.0,1476744.0
2267,17.439859964991246,-151.0,-140.0,910097.0,-223.0,-190.0,1481976.0
2268,17.447111777944485,-253.0,-235.0,909988.0,355.0,303.0,1488046.0
2269,17.454363590897724,-371.0,-345.0,909863.0,-248.0,-211.0,1493057.0
2270,17.461615403850963,314.0,292.0,910589.0,174.0,148.0,1498987.0
2271,17.4688672168042,358.0,333.0,910637.0,116.0,99.0,1504486.0
2272,17.476119029757438,-260.0,-241.0,909981.0,265.0,226.0,1510170.0
2273,17.483370842710677,123.0,114.0,910388.0,-347.0,-296.0,1515173.0
2274,17.490622655663916,53.0,49.0,910313.0,-337.0,-287.0,1520733.0
2275,17.497874468617155,-131.0,-122.0,910117.0,223.0,190.0,1526786.0
2276,17.50512628157039,-319.0,-296.0,909919.0,-277.0,-236.0,1531889.0
2277,17.51237809452363,-2.0,-2.0,910254.0,461.0,393.0,1538102.0
2278,17.51962990747687,359.0,333.0,910637.0,66.0,56.0,1543300.0
2279,17.526881720430108,-120.0,-111.0,910130.0,114.0,97.0,1548894.0
2280,17.534133533383343,-191.0,-177.0,910055.0,-206.0,-175.0,1554158.0
2281,17.541385346336583,-348.0,-324.0,909888.0,331.0,282.0,1560191.0
2282,17.54863715928982,6.0,6.0,910264.0,31.0,27.0,1565473.0
2283,17.55588897224306,160.0,149.0,910427.0,-454.0,-387.0,1570589.0
2284,17.5631407851963,-320.0,-297.0,909918.0,128.0,109.0,1576663.0
2285,17.570392598149535,197.0,183.0,910466.0,168.0,143.0,1582249.0
2286,17.577644411102774,147.0,137.0,910413.0,-59.0,-50.0,1587597.0
2287,17.584896224056013,-242.0,-225.0,910000.0,246.0,210.0,1593422.0
2288,17.592148037009252,143.0,133.0,910409.0,-232.0,-198.0,1598544.0
